ID,year,wave,state,area,juristiction,depth.allowed,species,start.date,end.date,daily.closures,bag.limit,agg.bag.limit,agg.bag.limit.wt,boat.limit,poss.limit,bonus.limit,min.size,min.size2,max.size,max.size2,bag.above.max,bag.above.max2,bag.below.min,mode,gear.restriction,other,comments,imputed,,,,,,,,
,2016,1,VA,VACB,1,9999,Striped_Bass,01-01-2016,02-29-2016,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2016,2,VA,VACB,1,9999,Striped_Bass,03-01-2016,04-30-2016,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2016,3,VA,VACB,1,9999,Striped_Bass,05-01-2016,05-15-2016,0,1,9999,9999,9999,9999,0,36,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2016,3,VA,VACB,1,9999,Striped_Bass,05-16-2016,06-15-2016,0,2,9999,9999,9999,2,0,18,36,28,9999,1,9999,9999,0,30,0,,0,,,,,,,,
,2016,3,VA,VACB,1,9999,Striped_Bass,06-16-2016,06-30-2016,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2016,4,VA,VACB,1,9999,Striped_Bass,07-01-2016,08-31-2016,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2016,5,VA,VACB,1,9999,Striped_Bass,09-01-2016,10-03-2016,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2016,5,VA,VACB,1,9999,Striped_Bass,10-04-2016,10-31-2016,0,2,9999,9999,9999,2,0,20,28,28,9999,1,9999,9999,0,30,0,,0,,,,,,,,
,2016,6,VA,VACB,1,9999,Striped_Bass,11-01-2016,12-31-2016,0,2,9999,9999,9999,2,0,20,28,28,9999,1,9999,9999,0,30,0,,0,,,,,,,,
,2016,3,VA,VASA,1,9999,Striped_Bass,05-01-2016,05-15-2016,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2016,3,VA,VASA,1,9999,Striped_Bass,05-16-2016,06-15-2016,0,2,9999,9999,9999,9999,0,18,9999,28,9999,0,0,0,0,30,0,,0,,,,,,,,
,2016,1,VA,VAOC,1,9999,Striped_Bass,01-01-2016,02-29-2016,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2016,2,VA,VAOC,1,9999,Striped_Bass,03-01-2016,03-31-2016,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2016,2,VA,VAOC,1,9999,Striped_Bass,04-01-2016,04-30-2016,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2016,3,VA,VAOC,1,9999,Striped_Bass,05-01-2016,05-15-2016,0,1,9999,9999,9999,9999,0,36,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2016,3,VA,VAOC,1,9999,Striped_Bass,05-16-2016,06-30-2016,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2016,4,VA,VAOC,1,9999,Striped_Bass,07-01-2016,08-31-2016,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2016,5,VA,VAOC,1,9999,Striped_Bass,09-01-2016,10-31-2016,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2016,6,VA,VAOC,1,9999,Striped_Bass,11-01-2016,12-31-2016,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2017,1,VA,VACB,1,9999,Striped_Bass,01-01-2017,02-28-2017,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2017,2,VA,VACB,1,9999,Striped_Bass,03-01-2017,04-30-2017,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2017,3,VA,VACB,1,9999,Striped_Bass,05-01-2017,05-15-2017,0,1,9999,9999,9999,9999,0,36,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2017,3,VA,VACB,1,9999,Striped_Bass,05-16-2017,06-15-2017,0,2,9999,9999,9999,2,0,20,36,28,9999,1,9999,9999,0,30,0,,0,,,,,,,,
,2017,3,VA,VACB,1,9999,Striped_Bass,06-16-2017,06-30-2017,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2017,4,VA,VACB,1,9999,Striped_Bass,07-01-2017,08-31-2017,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2017,5,VA,VACB,1,9999,Striped_Bass,09-01-2017,10-03-2017,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2017,5,VA,VACB,1,9999,Striped_Bass,10-04-2017,10-31-2017,0,2,9999,9999,9999,2,0,20,28,28,9999,1,9999,9999,0,30,0,,0,,,,,,,,
,2017,6,VA,VACB,1,9999,Striped_Bass,11-01-2017,12-31-2017,0,2,9999,9999,9999,2,0,20,28,28,9999,1,9999,9999,0,30,0,,0,,,,,,,,
,2017,3,VA,VASA,1,9999,Striped_Bass,05-01-2017,05-15-2017,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2017,3,VA,VASA,1,9999,Striped_Bass,05-16-2017,06-15-2017,0,2,9999,9999,9999,9999,0,20,9999,28,9999,0,0,0,0,30,0,,0,,,,,,,,
,2017,1,VA,VAOC,1,9999,Striped_Bass,01-01-2017,02-28-2017,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2017,2,VA,VAOC,1,9999,Striped_Bass,03-01-2017,03-31-2017,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2017,2,VA,VAOC,1,9999,Striped_Bass,04-01-2017,04-30-2017,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2017,3,VA,VAOC,1,9999,Striped_Bass,05-01-2017,05-15-2017,0,1,9999,9999,9999,9999,0,36,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2017,3,VA,VAOC,1,9999,Striped_Bass,05-16-2017,06-30-2017,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2017,4,VA,VAOC,1,9999,Striped_Bass,07-01-2017,08-31-2017,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2017,5,VA,VAOC,1,9999,Striped_Bass,09-01-2017,10-31-2017,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2017,6,VA,VAOC,1,9999,Striped_Bass,11-01-2017,12-31-2017,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2018,1,VA,VACB,1,9999,Striped_Bass,01-01-2018,02-28-2018,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2018,2,VA,VACB,1,9999,Striped_Bass,03-01-2018,04-30-2018,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2018,3,VA,VACB,1,9999,Striped_Bass,05-01-2018,05-15-2018,0,1,9999,9999,9999,9999,0,36,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2018,3,VA,VACB,1,9999,Striped_Bass,05-16-2018,06-15-2018,0,2,9999,9999,9999,2,0,20,36,28,9999,1,9999,9999,0,30,0,,0,,,,,,,,
,2018,3,VA,VACB,1,9999,Striped_Bass,06-16-2018,06-30-2018,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2018,4,VA,VACB,1,9999,Striped_Bass,07-01-2018,08-31-2018,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2018,5,VA,VACB,1,9999,Striped_Bass,09-01-2018,10-03-2018,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2018,5,VA,VACB,1,9999,Striped_Bass,10-04-2018,10-31-2018,0,2,9999,9999,9999,2,0,20,28,28,9999,1,9999,9999,0,30,0,,0,,,,,,,,
,2018,6,VA,VACB,1,9999,Striped_Bass,11-01-2018,12-31-2018,0,2,9999,9999,9999,2,0,20,28,28,9999,1,9999,9999,0,30,0,,0,,,,,,,,
,2018,3,VA,VASA,1,9999,Striped_Bass,05-01-2018,05-15-2018,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2018,3,VA,VASA,1,9999,Striped_Bass,05-16-2018,06-15-2018,0,2,9999,9999,9999,9999,0,20,9999,28,9999,0,0,0,0,30,0,,0,,,,,,,,
,2018,1,VA,VAOC,1,9999,Striped_Bass,01-01-2018,02-28-2018,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2018,2,VA,VAOC,1,9999,Striped_Bass,03-01-2018,03-31-2018,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2018,2,VA,VAOC,1,9999,Striped_Bass,04-01-2018,04-30-2018,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2018,3,VA,VAOC,1,9999,Striped_Bass,05-01-2018,05-15-2018,0,1,9999,9999,9999,9999,0,36,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2018,3,VA,VAOC,1,9999,Striped_Bass,05-16-2018,06-30-2018,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2018,4,VA,VAOC,1,9999,Striped_Bass,07-01-2018,08-31-2018,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2018,5,VA,VAOC,1,9999,Striped_Bass,09-01-2018,10-31-2018,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,2018,6,VA,VAOC,1,9999,Striped_Bass,11-01-2018,12-31-2018,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,30,0,,0,,,,,,,,
,1996,1,NC,NCAS,1,9999,Striped_Bass,01-01-1996,02-29-1996,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1996,2,NC,NCAS,1,9999,Striped_Bass,03-01-1996,03-15-1996,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1996,2,NC,NCAS,1,9999,Striped_Bass,03-16-1996,03-31-1996,0,3,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1996,2,NC,NCAS,1,9999,Striped_Bass,04-01-1996,04-30-1996,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1996,3,NC,NCAS,1,9999,Striped_Bass,05-01-1996,06-30-1996,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1996,4,NC,NCAS,1,9999,Striped_Bass,07-01-1996,08-31-1996,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1996,5,NC,NCAS,1,9999,Striped_Bass,09-01-1996,10-31-1996,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1996,6,NC,NCAS,1,9999,Striped_Bass,11-01-1996,11-22-1996,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1996,6,NC,NCAS,1,9999,Striped_Bass,11-23-1996,12-22-1996,0,2,9999,9999,9999,9999,0,21,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1996,6,NC,NCAS,1,9999,Striped_Bass,12-23-1996,12-31-1996,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1996,1,NC,NCOC,1,9999,Striped_Bass,01-01-1996,02-29-1996,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1996,2,NC,NCOC,1,9999,Striped_Bass,03-01-1996,04-30-1996,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1996,3,NC,NCOC,1,9999,Striped_Bass,05-01-1996,06-30-1996,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1996,4,NC,NCOC,1,9999,Striped_Bass,07-01-1996,08-31-1996,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1996,5,NC,NCOC,1,9999,Striped_Bass,09-01-1996,10-31-1996,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1996,6,NC,NCOC,1,9999,Striped_Bass,11-01-1996,12-31-1996,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1997,1,NC,NCAS,1,9999,Striped_Bass,01-01-1997,02-28-1997,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1997,2,NC,NCAS,1,9999,Striped_Bass,03-01-1997,03-14-1997,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1997,2,NC,NCAS,1,9999,Striped_Bass,03-15-1997,03-23-1997,1,3,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1997,2,NC,NCAS,1,9999,Striped_Bass,03-24-1997,04-30-1997,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1997,3,NC,NCAS,1,9999,Striped_Bass,05-01-1997,06-30-1997,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1997,4,NC,NCAS,1,9999,Striped_Bass,07-01-1997,08-31-1997,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1997,5,NC,NCAS,1,9999,Striped_Bass,09-01-1997,10-31-1997,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1997,6,NC,NCAS,1,9999,Striped_Bass,11-01-1997,11-14-1997,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1997,6,NC,NCAS,1,9999,Striped_Bass,11-15-1997,12-31-1997,1,2,9999,9999,9999,9999,0,21,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1997,1,NC,NCOC,1,9999,Striped_Bass,01-01-1997,02-28-1997,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1997,2,NC,NCOC,1,9999,Striped_Bass,03-01-1997,04-30-1997,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1997,3,NC,NCOC,1,9999,Striped_Bass,05-01-1997,06-30-1997,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1997,4,NC,NCOC,1,9999,Striped_Bass,07-01-1997,08-31-1997,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1997,5,NC,NCOC,1,9999,Striped_Bass,09-01-1997,10-31-1997,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1997,6,NC,NCOC,1,9999,Striped_Bass,11-01-1997,12-31-1997,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,1,NC,NCRR,1,9999,Striped_Bass,01-01-1998,01-31-1998,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,1,NC,NCRR,1,9999,Striped_Bass,02-01-1998,02-28-1998,0,3,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,"Quota of 62,720 fish",0,,,,,,,,
,1998,2,NC,NCRR,1,9999,Striped_Bass,03-01-1998,04-30-1998,0,3,9999,9999,9999,9999,0,18,27,22,9999,3,9999,9999,0,0,0,,0,,,,,,,,
,1998,3,NC,NCRR,1,9999,Striped_Bass,05-01-1998,06-30-1998,0,3,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,4,NC,NCRR,1,9999,Striped_Bass,07-01-1998,08-31-1998,0,3,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,5,NC,NCRR,1,9999,Striped_Bass,09-01-1998,10-31-1998,0,3,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,6,NC,NCRR,1,9999,Striped_Bass,11-01-1998,12-31-1998,0,3,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,1,NC,NCAS,1,9999,Striped_Bass,01-01-1998,02-28-1998,1,3,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,"Quota of 31,360 fish for spring and fall",0,,,,,,,,
,1998,2,NC,NCAS,1,9999,Striped_Bass,03-01-1998,04-30-1998,1,3,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,3,NC,NCAS,1,9999,Striped_Bass,05-01-1998,06-30-1998,1,3,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,4,NC,NCAS,1,9999,Striped_Bass,07-01-1998,08-31-1998,1,3,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,5,NC,NCAS,1,9999,Striped_Bass,09-01-1998,10-31-1998,1,3,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,6,NC,NCAS,1,9999,Striped_Bass,11-01-1998,12-31-1998,1,3,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,1,NC,NCOC,1,9999,Striped_Bass,01-01-1998,02-28-1998,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,2,NC,NCOC,1,9999,Striped_Bass,03-01-1998,04-30-1998,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,3,NC,NCOC,1,9999,Striped_Bass,05-01-1998,06-30-1998,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,4,NC,NCOC,1,9999,Striped_Bass,07-01-1998,08-31-1998,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,5,NC,NCOC,1,9999,Striped_Bass,09-01-1998,10-31-1998,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,6,NC,NCOC,1,9999,Striped_Bass,11-01-1998,12-31-1998,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,1,NC,9999,1,9999,Striped_Bass,01-01-1998,02-28-1998,0,3,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,2,NC,9999,1,9999,Striped_Bass,03-01-1998,04-30-1998,0,3,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,3,NC,9999,1,9999,Striped_Bass,05-01-1998,06-30-1998,0,3,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,4,NC,9999,1,9999,Striped_Bass,07-01-1998,08-31-1998,0,3,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,5,NC,9999,1,9999,Striped_Bass,09-01-1998,10-31-1998,0,3,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1998,6,NC,9999,1,9999,Striped_Bass,11-01-1998,12-31-1998,0,3,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1999,1,NC,NCAS,1,9999,Striped_Bass,01-01-1999,02-28-1999,1,2,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1999,2,NC,NCAS,1,9999,Striped_Bass,03-01-1999,03-16-1999,1,2,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1999,2,NC,NCAS,1,9999,Striped_Bass,03-17-1999,04-01-1999,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1999,2,NC,NCAS,1,9999,Striped_Bass,04-02-1999,04-05-1999,1,2,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1999,2,NC,NCAS,1,9999,Striped_Bass,04-06-1999,04-30-1999,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1999,3,NC,NCAS,1,9999,Striped_Bass,05-01-1999,06-30-1999,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1999,4,NC,NCAS,1,9999,Striped_Bass,07-01-1999,08-31-1999,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1999,5,NC,NCAS,1,9999,Striped_Bass,09-01-1999,10-31-1999,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1999,6,NC,NCAS,1,9999,Striped_Bass,11-01-1999,11-05-1999,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1999,6,NC,NCAS,1,9999,Striped_Bass,11-06-1999,12-29-1999,1,2,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1999,6,NC,NCAS,1,9999,Striped_Bass,12-30-1999,12-31-1999,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1999,1,NC,NCOC,1,9999,Striped_Bass,01-01-1999,02-28-1999,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1999,2,NC,NCOC,1,9999,Striped_Bass,03-01-1999,04-30-1999,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1999,3,NC,NCOC,1,9999,Striped_Bass,05-01-1999,06-30-1999,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1999,4,NC,NCOC,1,9999,Striped_Bass,07-01-1999,08-31-1999,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1999,5,NC,NCOC,1,9999,Striped_Bass,09-01-1999,10-31-1999,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,1999,6,NC,NCOC,1,9999,Striped_Bass,11-01-1999,12-31-1999,0,2,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,1,NC,NCRR,1,9999,Striped_Bass,01-01-2000,02-29-2000,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,2,NC,NCRR,1,9999,Striped_Bass,03-01-2000,03-14-2000,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,2,NC,NCRR,1,9999,Striped_Bass,03-15-2000,03-31-2000,2,3,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,2,NC,NCRR,1,9999,Striped_Bass,04-01-2000,04-30-2000,2,3,9999,9999,9999,9999,0,18,27,22,9999,3,9999,9999,0,0,0,,0,,,,,,,,
,2000,3,NC,NCRR,1,9999,Striped_Bass,05-01-2000,05-31-2000,2,3,9999,9999,9999,9999,0,18,27,22,9999,3,9999,9999,0,0,0,,0,,,,,,,,
,2000,3,NC,NCRR,1,9999,Striped_Bass,06-01-2000,06-30-2000,2,3,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,4,NC,NCRR,1,9999,Striped_Bass,07-01-2000,08-31-2000,2,3,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,5,NC,NCRR,1,9999,Striped_Bass,09-01-2000,10-31-2000,2,3,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,6,NC,NCRR,1,9999,Striped_Bass,11-01-2000,12-31-2000,2,3,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,1,NC,NCAS,1,9999,Striped_Bass,01-01-2000,02-29-2000,3,2,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,2,NC,NCAS,1,9999,Striped_Bass,03-01-2000,04-30-2000,3,2,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,3,NC,NCAS,1,9999,Striped_Bass,05-01-2000,06-30-2000,3,2,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,4,NC,NCAS,1,9999,Striped_Bass,07-01-2000,08-31-2000,3,2,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,5,NC,NCAS,1,9999,Striped_Bass,09-01-2000,10-31-2000,3,2,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,6,NC,NCAS,1,9999,Striped_Bass,11-01-2000,12-31-2000,3,2,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,1,NC,9999,1,9999,Striped_Bass,01-01-2000,02-29-2000,0,3,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,2,NC,9999,1,9999,Striped_Bass,03-01-2000,04-30-2000,0,3,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,3,NC,9999,1,9999,Striped_Bass,05-01-2000,06-30-2000,0,3,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
,2000,4,NC,9999,1,9999,Striped_Bass,07-01-2000,08-31-2000,0,3,9999,9999,9999,9999,0,18,9999,9999,9999,0,0,0,0,0,0,,0,,,,,,,,
